"trait","subID","round","trialTotal","trialRun","valence","cluster.x","propT","selfResp","cueType","desirability","category","interpersonal","observability","prevalence","clusterName","cluster.y","outDegree","inDegree","between","eigen.vector","close","efficiency","transitivity","pageRank","Idx","aveCueF","aveCueTF","aveSD","sumCueF","choiceCueF","propCueF","SV_F","valEstF","Sim"
"Unforgiving",130,2,139,64,1,1,2,1,2,2.714,3.933,4.938,4.333,4,"Rude",3,15,22,68.9044159639682,0.385863614677051,0.00383141762452107,0.726984126984127,0.345345345345345,0.00648941484594152,271,0.474583333333333,344.117349734232,0.0821969621075508,11.39,24,0.32,NA,NA,NA
"Nervous",130,2,140,65,1,3,1,6,1,2.667,3.267,4,4.889,4.4,"Thoughtless",1,28,9,44.4024002473121,0.103443637427203,0.0037593984962406,0.715167548500882,0.261261261261261,0.00310551126873177,228,0.365714285714286,461.535796263294,0.0544502999517465,5.12,14,0.608695652173913,0.105958960035273,0.254633714946153,0.118255651334052
"Wordy",130,2,141,66,1,1,2,4,2,3.714,4.2,5,5.444,3.15,"Rude",3,6,22,70.8860762747943,0.302014298256315,0.00373134328358209,0.4,0.261904761904762,0.00671003548800556,295,0.474583333333333,344.117349734232,0.0821969621075508,11.39,24,0.32,0.0894037414837283,0.327879053243659,0.100353093234855
"Unsuccessful",130,2,142,67,1,3,1,2,1,2.286,3.533,3.75,5.222,3.75,"Thoughtless",1,18,60,429.250404692074,0.808719588283157,0.00440528634361234,0.774509803921569,0.200799200799201,0.0186036511941833,285,0.365714285714286,461.535796263294,0.0544502999517465,5.12,14,0.608695652173913,NA,NA,NA
"Good-tempered",130,2,143,68,2,4,3,5,6,6.25,1.698,5.111,5.316,4.737,"Respectful",2,35,20,135.488768570758,0.400072206025906,0.00398406374501992,0.721848739495798,0.261279461279461,0.00487518347072761,56,0.656923076923077,720.296684120077,0.0754688449540898,25.62,39,0.78,0.23830708384342,0.592127261418548,0.222918388666252
"Unselfish",130,2,144,69,2,4,3,5,6,5.5,2.015,4.889,4.895,3.737,"Respectful",2,25,33,128.261427598231,0.657596259946351,0.00401606425702811,0.765555555555556,0.302480338777979,0.00856227784363616,138,0.656923076923077,720.296684120077,0.0754688449540898,25.62,39,0.78,0.26294547542563,0.545530666183657,0.239310726911633
"Argumentative",130,2,145,70,1,1,2,6,2,3.048,2.867,4.562,5.333,4.25,"Rude",3,17,15,36.672494756143,0.206587066784865,0.0037037037037037,0.8125,0.360887096774194,0.0036456828880017,158,0.474583333333333,344.117349734232,0.0821969621075508,11.39,24,0.32,NA,NA,NA
"Benevolent",130,2,146,71,2,4,3,4,6,5.938,1.906,4.833,4.316,4.368,"Respectful",2,12,16,53.756371241599,0.376244425504286,0.00363636363636364,0.810606060606061,0.349206349206349,0.0054464204348356,2,0.656923076923077,720.296684120077,0.0754688449540898,25.62,39,0.78,0.204204085185233,0.552365502700944,0.184902340018909
"Eccentric",130,2,147,72,1,1,2,4,2,4.048,4.533,4.312,5.167,3.15,"Rude",3,5,16,31.5790428233316,0.180965464035315,0.00363636363636364,0.783333333333333,0.280952380952381,0.00535881282951193,183,0.474583333333333,344.117349734232,0.0821969621075508,11.39,24,0.32,0.0863058169347148,0.352247912954714,0.0897114379777371
"Lively",130,2,148,73,2,6,1,3,4,5.688,1.435,4.833,5.316,5.421,"Outgoing",4,27,5,34.8290983115464,0.0509395036967075,0.00371747211895911,0.62630579297246,0.272177419354839,0.00222768401984187,71,0.372,440.019573888487,0.0572213746277186,5.58,15,0.517241379310345,0.153627292760837,0.509822709649043,0.156847119678016
"Outgoing",130,2,149,74,2,6,1,5,4,5.75,1.48,5.5,5.526,4.947,"Outgoing",4,27,22,307.740371796618,0.320366225468531,0.00384615384615385,0.702279202279202,0.196428571428571,0.00865033270337884,86,0.372,440.019573888487,0.0572213746277186,5.58,15,0.517241379310345,0.18693082461223,0.529911628537067,0.188738841703975
"Lenient",130,2,150,75,2,4,3,6,6,5.375,1.326,4.722,5,4.316,"Respectful",2,10,17,27.4326067314081,0.31505850161319,0.00363636363636364,0.737037037037037,0.401709401709402,0.00505426259407404,69,0.656923076923077,720.296684120077,0.0754688449540898,25.62,39,0.78,0.193850329863734,0.50413246903073,0.176010131311469
"Bossy",131,1,1,1,1,1,3,5,3,2.952,3.4,4.533,6.111,4.2,"Rude",3,15,34,92.7331081863263,0.558967806245768,0.00392156862745098,0.790476190476191,0.277210884353741,0.00862012519796567,161,0.673478260869565,530.590048215865,0.0780214828022137,15.49,23,0.302631578947368,0.150267140147174,0.280810623516294,0.128304453279727
"Nosey",131,1,2,2,1,1,3,4,3,2.333,3.333,4.5,5.333,4.35,"Rude",3,0,15,0,0.234608444544248,0.00348432055749129,0,0.352380952380952,0.00534552204363718,232,0.673478260869565,530.590048215865,0.0780214828022137,15.49,23,0.302631578947368,0.0728601628692059,0.198103176823941,0.0616927934038524
"Helpful",131,1,3,3,2,4,1,7,4,6.562,1.091,5.667,5.632,5.053,"Respectful",2,30,18,113.56123205138,0.359138201649697,0.00389105058365759,0.73639846743295,0.289007092198582,0.005042467415703,59,0.355384615384615,339.833813340408,0.0808131748588634,13.86,39,0.661016949152542,0.185081016996549,0.546897569735037,0.212409055444766
"Sentimental",131,1,4,4,2,4,1,7,4,5.5,1.886,4.333,4.789,4.947,"Respectful",2,7,16,22.8177861780768,0.286397479610955,0.00350877192982456,0.928571428571429,0.268774703557312,0.00591624442302349,117,0.355384615384615,339.833813340408,0.0808131748588634,13.86,39,0.661016949152542,0.113725982723621,0.436896424145767,0.134413129402566
"Open-minded",131,1,5,5,2,5,2,6,5,5.75,1.786,5,4.737,4.947,"Thoughtful",3,36,20,293.97514162599,0.384967910049679,0.00401606425702811,0.612566137566138,0.196103896103896,0.0068964810996592,82,0.5135,315.593609236219,0.0853028659973885,10.27,20,0.5,0.15643417958551,0.476241131877296,0.172879126885422
"Well-mannered",131,1,6,6,2,4,1,7,4,6.188,1.724,5.556,5.632,5,"Respectful",2,29,13,46.4892686935546,0.322779742666697,0.00384615384615385,0.740147783251232,0.349593495934959,0.00413324263267652,143,0.355384615384615,339.833813340408,0.0808131748588634,13.86,39,0.661016949152542,0.177292750676505,0.517160115485796,0.20458043071468
"Considerate",131,1,7,7,2,4,1,4,4,6.25,1.629,6.111,5.632,5.158,"Respectful",2,29,31,180.79820124304,0.638310971542253,0.004,0.770935960591133,0.26271186440678,0.00820050334479712,19,0.355384615384615,339.833813340408,0.0808131748588634,13.86,39,0.661016949152542,0.196744335117073,0.531516655343149,0.229856954726179
"Anxious",131,1,8,8,1,3,1,4,1,2.81,3.267,4,4.944,4.75,"Thoughtless",1,18,20,95.1982909277676,0.206716989297996,0.00373134328358209,0.815904139433551,0.231863442389758,0.0047423289891841,157,0.32,195.834823826289,0.0795523188132906,4.8,15,0.833333333333333,0.108699691401424,0.249477917680607,0.109762960835177
"Eccentric",131,1,9,9,1,1,3,3,3,4.048,4.533,4.312,5.167,3.15,"Rude",3,5,16,31.5790428233316,0.180965464035315,0.00363636363636364,0.783333333333333,0.280952380952381,0.00535881282951193,183,0.673478260869565,530.590048215865,0.0780214828022137,15.49,23,0.302631578947368,0.101382850025985,0.330733433172138,0.0858018460984609
"Unambitious",131,1,10,10,1,2,2,4,2,2.667,4.2,3.438,4.167,3.45,"Short-sighted",2,30,18,167.530157342728,0.247558009645915,0.00389105058365759,0.717624521072797,0.256205673758865,0.00700460626307151,264,0.528235294117647,527.616508985345,0.0642490558410829,8.98,17,0.395348837209302,0.137612796131829,0.254661783086698,0.133830892733826
"Untidy",131,1,11,11,1,2,2,2,2,2.476,3.733,4.312,5.222,3.3,"Short-sighted",2,10,7,41.7831021848143,0.0820246464031386,0.00336700336700337,0.744444444444444,0.176470588235294,0.00521066196085307,287,0.528235294117647,527.616508985345,0.0642490558410829,8.98,17,0.395348837209302,0.0709842851479676,0.206953882653849,0.0663135405247953
"Wordy",131,1,12,12,1,1,3,3,3,3.714,4.2,5,5.444,3.15,"Rude",3,6,22,70.8860762747943,0.302014298256315,0.00373134328358209,0.4,0.261904761904762,0.00671003548800556,295,0.673478260869565,530.590048215865,0.0780214828022137,15.49,23,0.302631578947368,NA,NA,NA
"Cluttered",131,1,13,13,1,2,2,5,2,2.571,3.533,3.875,5.389,3.45,"Short-sighted",2,4,18,28.2993931156225,0.200184008029937,0.0036101083032491,0.833333333333333,0.285714285714286,0.00707245006542125,166,0.528235294117647,527.616508985345,0.0642490558410829,8.98,17,0.395348837209302,NA,NA,NA
"Benevolent",131,1,14,14,2,4,1,6,4,5.938,1.906,4.833,4.316,4.368,"Respectful",2,12,16,53.756371241599,0.376244425504286,0.00363636363636364,0.810606060606061,0.349206349206349,0.0054464204348356,2,0.355384615384615,339.833813340408,0.0808131748588634,13.86,39,0.661016949152542,0.161715100664933,0.491898419755212,0.186335691491924
"Obnoxious",131,1,15,15,1,1,3,2,3,2.476,3.467,4.5,5.444,4.3,"Rude",3,27,58,586.08836504678,0.792138223960241,0.00452488687782805,0.718898385565052,0.221848739495798,0.0168567786508037,233,0.673478260869565,530.590048215865,0.0780214828022137,15.49,23,0.302631578947368,NA,NA,NA
"Charming",131,1,16,16,2,6,3,4,6,6.25,1.682,5.722,4.889,4.895,"Outgoing",4,18,41,235.45746586943,0.722429090789162,0.00398406374501992,0.737472766884532,0.196376388077148,0.0152593847982981,7,0.619333333333333,620.80381317197,0.0621595489350552,9.29,15,0.681818181818182,0.196273292435073,0.531272144984395,0.207210857408588
"Reckless",131,1,17,17,1,1,3,5,3,3,3.667,3.875,5.667,3.7,"Rude",3,35,18,182.697122170204,0.266365996010058,0.00408163265306122,0.688795518207283,0.296806966618287,0.00460318855657695,239,0.673478260869565,530.590048215865,0.0780214828022137,15.49,23,0.302631578947368,0.161667742777882,0.290026200166532,0.14387561362811
"Generous",131,1,18,18,2,4,1,6,4,6.312,1.32,5.389,4.947,4.632,"Respectful",2,18,36,153.19614652761,0.721274766209497,0.00398406374501992,0.71078431372549,0.283717679944095,0.0107343334547056,49,0.355384615384615,339.833813340408,0.0808131748588634,13.86,39,0.661016949152542,0.199339614226736,0.537123369714992,0.227940205755413
"Good",131,1,19,19,2,4,1,5,4,6.188,1.219,4.5,4.632,5.632,"Respectful",2,40,13,179.441382656285,0.300350367893569,0.00401606425702811,0.670940170940171,0.283018867924528,0.00437487845454363,53,0.355384615384615,339.833813340408,0.0808131748588634,13.86,39,0.661016949152542,0.188335410968812,0.52289217530298,0.215074546769325
"Courageous",131,1,20,20,2,5,2,5,5,6.062,1.249,4.611,4.842,4.222,"Thoughtful",3,18,15,136.658337454207,0.227569757912164,0.00378787878787879,0.62363834422658,0.272727272727273,0.00584897813908511,24,0.5135,315.593609236219,0.0853028659973885,10.27,20,0.5,0.136424428195073,0.487289552694552,0.147359266487953
"Uncompromising",131,1,21,21,1,1,3,3,3,3.19,3.867,4.25,4.889,3.8,"Rude",3,30,15,81.4952566213357,0.226075180686162,0.00393700787401575,0.676628352490422,0.315151515151515,0.00348100249851744,269,0.673478260869565,530.590048215865,0.0780214828022137,15.49,23,0.302631578947368,NA,NA,NA
"Confident",131,1,22,22,2,5,2,4,5,6.5,1.551,4.667,5.632,4.947,"Thoughtful",3,20,16,100.430556818367,0.221801716953096,0.00380228136882129,0.676315789473684,0.255555555555556,0.00406357033086847,17,0.5135,315.593609236219,0.0853028659973885,10.27,20,0.5,0.127486030595495,0.512741429429892,0.128668649680017
"Comfortable",131,1,23,23,2,4,1,5,4,6.188,1.125,4.333,5.158,5.158,"Respectful",2,9,41,177.539229545641,0.751018461348412,0.00403225806451613,0.46712962962963,0.280816326530612,0.014799397180028,12,0.355384615384615,339.833813340408,0.0808131748588634,13.86,39,0.661016949152542,0.183846259166333,0.520561931867152,0.204089394080268
"Nonpersistent",131,1,24,24,1,2,2,5,2,2.619,4.4,3.562,4.5,3.25,"Short-sighted",2,15,33,169.819364316477,0.432674209809037,0.00392156862745098,0.838095238095238,0.229609929078014,0.0116820777592126,231,0.528235294117647,527.616508985345,0.0642490558410829,8.98,17,0.395348837209302,0.135329090851134,0.25017863499752,0.12535026917269
"Headstrong",131,1,25,25,1,1,3,5,3,3.81,3.533,4.125,5.278,3.85,"Rude",3,41,9,77.3130741380482,0.123991011983265,0.00396825396825397,0.720325203252032,0.321632653061224,0.00270813605226142,193,0.673478260869565,530.590048215865,0.0780214828022137,15.49,23,0.302631578947368,0.153608189550865,0.341491561270844,0.133517859822889
"Rowdy",131,1,26,26,1,1,3,3,3,3.381,3.533,4.125,5.889,3.45,"Rude",3,23,20,143.566897608615,0.343905561936848,0.00383141762452107,0.706192358366271,0.259136212624585,0.00621695225047842,243,0.673478260869565,530.590048215865,0.0780214828022137,15.49,23,0.302631578947368,0.144722148267925,0.307405638711223,0.124061684772273
"Unwise",131,1,27,27,1,2,2,3,2,2.762,4.133,4.125,5.444,4.05,"Short-sighted",2,9,6,41.5019255063375,0.103353077916556,0.00343642611683849,0.74537037037037,0.314285714285714,0.00416640025622755,288,0.528235294117647,527.616508985345,0.0642490558410829,8.98,17,0.395348837209302,0.0703260279281291,0.226261077375636,0.0664374821744339
"Respectful",131,1,28,28,2,4,1,7,4,6.375,1.551,5.667,5.316,5.158,"Respectful",2,54,33,451.568615859838,0.686888443405123,0.00427350427350427,0.702422548334498,0.18925421010425,0.00976466561258051,110,0.355384615384615,339.833813340408,0.0808131748588634,13.86,39,0.661016949152542,0.200577026731514,0.542093940693279,0.23005073029537
"Good-tempered",131,1,29,29,2,4,1,5,4,6.25,1.698,5.111,5.316,4.737,"Respectful",2,35,20,135.488768570758,0.400072206025906,0.00398406374501992,0.721848739495798,0.261279461279461,0.00487518347072761,56,0.355384615384615,339.833813340408,0.0808131748588634,13.86,39,0.661016949152542,0.201258546485979,0.533859906779762,0.224646438190796
"Unobservant",131,1,30,30,1,2,2,3,2,2.381,3.6,3.625,4.944,3.7,"Short-sighted",2,25,24,253.270784418753,0.321663933214646,0.00393700787401575,0.726111111111111,0.247448979591837,0.0072103975390109,279,0.528235294117647,527.616508985345,0.0642490558410829,8.98,17,0.395348837209302,0.132723382709999,0.23247488554672,0.126863173717407
"Unsuccessful",131,1,31,31,1,3,1,4,1,2.286,3.533,3.75,5.222,3.75,"Thoughtless",1,18,60,429.250404692074,0.808719588283157,0.00440528634361234,0.774509803921569,0.200799200799201,0.0186036511941833,285,0.32,195.834823826289,0.0795523188132906,4.8,15,0.833333333333333,0.152227081807004,0.236072201212449,0.14503492920238
"Clever",131,1,32,32,2,5,2,4,5,6,1.921,4.278,5.053,4.211,"Thoughtful",3,17,22,97.8796641900356,0.388626817912431,0.00383141762452107,0.736519607843137,0.300944669365722,0.00599907702181784,11,0.5135,315.593609236219,0.0853028659973885,10.27,20,0.5,0.135896460892854,0.482755945221533,0.140057953587692
"Sensitive",131,1,33,33,2,4,1,7,4,4.938,1.536,4.833,4.789,4.579,"Respectful",2,20,23,127.790003746276,0.46327043804662,0.00374531835205993,0.752631578947368,0.252491694352159,0.00853938025079496,116,0.355384615384615,339.833813340408,0.0808131748588634,13.86,39,0.661016949152542,0.15438381981514,0.419390479647943,0.183755839919365
"Quick-witted",131,1,34,34,2,6,3,5,6,5.75,1.736,5.333,5.474,4.389,"Outgoing",4,13,27,116.264877909061,0.425183804462489,0.00378787878787879,0.637179487179487,0.25,0.0093857628428914,103,0.619333333333333,620.80381317197,0.0621595489350552,9.29,15,0.681818181818182,0.154481745358211,0.475227656004296,0.154490774159041
"Sarcastic",131,1,35,35,1,1,3,7,3,3.81,3.533,4.562,5.333,4.15,"Rude",3,12,11,54.9475836829268,0.177931156442936,0.0036101083032491,0.700757575757576,0.292490118577075,0.00440989556939632,245,0.673478260869565,530.590048215865,0.0780214828022137,15.49,23,0.302631578947368,0.10523225764145,0.316380426084521,0.0914075236059702
"Positive",131,1,36,36,2,4,1,5,4,6.188,1.372,5.222,5.105,5.053,"Respectful",2,36,17,213.799647226702,0.319254658466646,0.00403225806451613,0.656481481481481,0.246008708272859,0.00477881203041284,95,0.355384615384615,339.833813340408,0.0808131748588634,13.86,39,0.661016949152542,0.178868086333777,0.517977845813507,0.197845645382978
"Profane",131,1,37,37,1,1,3,1,3,3.238,3.667,4.125,4.778,3.45,"Rude",3,21,16,69.0936690192517,0.237267903099561,0.00381679389312977,0.734126984126984,0.331831831831832,0.00423606141451691,237,0.673478260869565,530.590048215865,0.0780214828022137,15.49,23,0.302631578947368,NA,NA,NA
"Petty",131,1,38,38,1,1,3,5,3,2.476,4.133,4.25,4.556,4.15,"Rude",3,37,27,259.99531974386,0.416190884967704,0.00408163265306122,0.689189189189189,0.219246031746032,0.00770722224448657,236,0.673478260869565,530.590048215865,0.0780214828022137,15.49,23,0.302631578947368,0.148752840828355,0.247322236044788,0.129636567904531
"Nervous",131,1,39,39,1,3,1,6,1,2.667,3.267,4,4.889,4.4,"Thoughtless",1,28,9,44.4024002473121,0.103443637427203,0.0037593984962406,0.715167548500882,0.261261261261261,0.00310551126873177,228,0.32,195.834823826289,0.0795523188132906,4.8,15,0.833333333333333,0.121913244265071,0.24651240893037,0.119860520860644
"Unassuming",131,1,40,40,2,5,2,3,5,5.125,1.741,4.167,4.263,4.368,"Thoughtful",3,10,61,258.75856421638,0.983192968711461,0.00436681222707424,0.744444444444444,0.222132796780684,0.01790429839578,133,0.5135,315.593609236219,0.0853028659973885,10.27,20,0.5,0.178437425615138,0.444723651027515,0.197291268640972
"Inconsiderate",131,1,41,41,1,1,3,4,3,2.25,3.867,4.562,5.389,4.35,"Rude",3,34,49,404.839880242575,0.70608156411966,0.00440528634361234,0.718360071301248,0.233617396414928,0.0120034767093586,205,0.673478260869565,530.590048215865,0.0780214828022137,15.49,23,0.302631578947368,0.166636933636122,0.241078827477447,0.147098492923056
"Humble",131,1,42,42,2,4,1,5,4,6.062,1.622,4.833,5.684,4.579,"Respectful",2,19,27,134.867637653457,0.516096747315698,0.00396825396825397,0.713450292397661,0.323671497584541,0.00831273347862267,62,0.355384615384615,339.833813340408,0.0808131748588634,13.86,39,0.661016949152542,0.185241373327085,0.512629610450725,0.21024676346796
"Irresponsible",131,1,43,43,1,2,2,5,2,2.476,3.933,4.438,5.278,4.2,"Short-sighted",2,27,10,110.238700410397,0.137080424412935,0.00381679389312977,0.731718898385565,0.318318318318318,0.00481525609716394,211,0.528235294117647,527.616508985345,0.0642490558410829,8.98,17,0.395348837209302,0.135211776337566,0.240293296496262,0.120955055620884
"Gentle",131,1,44,44,2,4,1,6,4,5.562,1.417,4.778,4.842,4.526,"Respectful",2,25,21,194.442272759648,0.381916654953074,0.00387596899224806,0.695,0.218357487922705,0.00654409996264549,50,0.355384615384615,339.833813340408,0.0808131748588634,13.86,39,0.661016949152542,0.151802393123256,0.460920798895803,0.17504641611246
"Defensive",131,1,45,45,1,3,1,6,1,3.333,3.533,4.333,5.611,4.7,"Thoughtless",1,27,17,162.766735940403,0.237129527515311,0.00386100386100386,0.683285849952517,0.221987315010571,0.00461613631296453,175,0.32,195.834823826289,0.0795523188132906,4.8,15,0.833333333333333,0.129932160964729,0.296430689303709,0.122751051983438
"Bragging",131,1,46,46,1,1,3,3,3,2.905,3.133,4.625,5.944,4.45,"Rude",3,6,24,33.5149470458444,0.389622627018496,0.00373134328358209,0.5,0.367816091954023,0.00854667833634425,162,0.673478260869565,530.590048215865,0.0780214828022137,15.49,23,0.302631578947368,NA,NA,NA
"Wishy-washy",131,1,47,47,1,2,2,3,2,2.857,4.533,4.312,4.389,3.7,"Short-sighted",2,15,39,206.866988961087,0.528689779312193,0.004,0.736507936507936,0.232704402515723,0.0133229346872702,294,0.528235294117647,527.616508985345,0.0642490558410829,8.98,17,0.395348837209302,0.135430398246872,0.266582392010012,0.131279758588418
"Enthusiastic",131,1,48,48,2,6,3,4,6,6.062,1.6,4.667,5.579,5,"Outgoing",4,12,27,201.299972850007,0.394137553668214,0.00381679389312977,0.577020202020202,0.209176788124157,0.00853540809683583,36,0.619333333333333,620.80381317197,0.0621595489350552,9.29,15,0.681818181818182,0.164472114760358,0.50184863654483,0.168003293445949
